test_name,cwe,real_vulnerability,flagged_by_semgrep,outcome
BenchmarkTest01268,79,True,True,true_positive
BenchmarkTest01269,78,False,True,false_positive
BenchmarkTest01270,78,True,True,true_positive
BenchmarkTest01271,330,True,True,true_positive
BenchmarkTest01272,330,True,True,true_positive
BenchmarkTest01273,330,True,True,true_positive
BenchmarkTest01274,330,True,True,true_positive
BenchmarkTest01275,330,True,True,true_positive
BenchmarkTest01276,330,True,True,true_positive
BenchmarkTest01277,330,True,True,true_positive
BenchmarkTest01278,330,True,True,true_positive
BenchmarkTest01279,330,True,True,true_positive
BenchmarkTest01280,614,True,True,true_positive
BenchmarkTest01281,614,True,True,true_positive
BenchmarkTest01282,614,True,True,true_positive
BenchmarkTest01283,614,True,True,true_positive
BenchmarkTest01284,79,True,True,true_positive
BenchmarkTest01285,78,True,True,true_positive
BenchmarkTest01286,78,True,True,true_positive
BenchmarkTest01287,78,True,True,true_positive
BenchmarkTest01288,78,True,True,true_positive
BenchmarkTest01289,78,False,True,false_positive
BenchmarkTest01290,78,False,True,false_positive
BenchmarkTest01291,330,False,False,true_negative
BenchmarkTest01292,330,False,False,true_negative
BenchmarkTest01293,330,False,False,true_negative
BenchmarkTest01294,330,False,False,true_negative
BenchmarkTest01295,330,False,False,true_negative
BenchmarkTest01296,330,False,False,true_negative
BenchmarkTest01297,330,False,False,true_negative
BenchmarkTest01298,330,False,False,true_negative
BenchmarkTest01299,501,True,True,true_positive
BenchmarkTest01300,501,False,True,false_positive
BenchmarkTest01301,89,False,True,false_positive
BenchmarkTest01302,89,True,True,true_positive
BenchmarkTest01303,89,False,True,false_positive
BenchmarkTest01304,89,True,True,true_positive
BenchmarkTest01305,89,False,True,false_positive
BenchmarkTest01306,89,True,True,true_positive
BenchmarkTest01307,89,False,True,false_positive
BenchmarkTest01308,89,True,True,true_positive
BenchmarkTest01309,89,False,True,false_positive
BenchmarkTest01310,89,False,True,false_positive
BenchmarkTest01311,89,True,True,true_positive
BenchmarkTest01312,89,True,True,true_positive
BenchmarkTest01313,89,True,True,true_positive
BenchmarkTest01314,89,True,True,true_positive
BenchmarkTest01315,89,False,True,false_positive
BenchmarkTest01316,643,True,True,true_positive
BenchmarkTest01317,327,True,True,true_positive
BenchmarkTest01318,327,True,True,true_positive
BenchmarkTest01319,327,False,False,true_negative
BenchmarkTest01320,327,True,True,true_positive
BenchmarkTest01321,327,False,False,true_negative
BenchmarkTest01322,327,True,True,true_positive
BenchmarkTest01323,327,True,True,true_positive
BenchmarkTest01324,327,False,False,true_negative
BenchmarkTest01325,327,True,True,true_positive
BenchmarkTest01326,90,True,True,true_positive
BenchmarkTest01327,90,False,True,false_positive
BenchmarkTest01328,22,False,True,false_positive
BenchmarkTest01329,22,True,True,true_positive
BenchmarkTest01330,22,True,True,true_positive
BenchmarkTest01331,22,False,True,false_positive
BenchmarkTest01332,328,False,False,true_negative
BenchmarkTest01333,328,True,True,true_positive
BenchmarkTest01334,328,True,True,true_positive
BenchmarkTest01335,79,True,True,true_positive
BenchmarkTest01336,79,False,True,false_positive
BenchmarkTest01337,79,True,True,true_positive
BenchmarkTest01338,79,False,True,false_positive
BenchmarkTest01339,79,False,True,false_positive
BenchmarkTest01340,79,False,True,false_positive
BenchmarkTest01341,79,False,True,false_positive
BenchmarkTest01342,79,False,True,false_positive
BenchmarkTest01343,79,False,True,false_positive
BenchmarkTest01344,79,False,True,false_positive
BenchmarkTest01345,79,False,True,false_positive
BenchmarkTest01346,79,True,True,true_positive
BenchmarkTest01347,79,True,True,true_positive
BenchmarkTest01348,79,False,True,false_positive
BenchmarkTest01349,79,True,True,true_positive
BenchmarkTest01350,79,True,True,true_positive
BenchmarkTest01351,79,False,True,false_positive
BenchmarkTest01352,79,False,True,false_positive
BenchmarkTest01353,78,False,True,false_positive
BenchmarkTest01354,330,True,True,true_positive
BenchmarkTest01355,330,True,True,true_positive
BenchmarkTest01356,330,True,True,true_positive
BenchmarkTest01357,330,True,True,true_positive
BenchmarkTest01358,330,True,True,true_positive
BenchmarkTest01359,614,False,False,true_negative
BenchmarkTest01360,78,True,True,true_positive
BenchmarkTest01361,78,True,True,true_positive
BenchmarkTest01362,78,True,True,true_positive
BenchmarkTest01363,78,True,True,true_positive
BenchmarkTest01364,78,False,True,false_positive
BenchmarkTest01365,78,False,True,false_positive
BenchmarkTest01366,330,False,False,true_negative
BenchmarkTest01367,330,False,False,true_negative
BenchmarkTest01368,330,False,False,true_negative
BenchmarkTest01369,330,False,False,true_negative
BenchmarkTest01370,330,False,False,true_negative
BenchmarkTest01371,330,False,False,true_negative
BenchmarkTest01372,330,False,False,true_negative
BenchmarkTest01373,330,False,False,true_negative
BenchmarkTest01374,501,True,True,true_positive
BenchmarkTest01375,501,True,True,true_positive
BenchmarkTest01376,501,True,True,true_positive
BenchmarkTest01377,501,False,True,false_positive
BenchmarkTest01378,89,False,True,false_positive
BenchmarkTest01379,89,True,True,true_positive
BenchmarkTest01380,89,False,True,false_positive
BenchmarkTest01381,89,True,True,true_positive
BenchmarkTest01382,89,True,True,true_positive
BenchmarkTest01383,89,True,True,true_positive
BenchmarkTest01384,89,True,True,true_positive
BenchmarkTest01385,89,False,True,false_positive
BenchmarkTest01386,89,False,True,false_positive
BenchmarkTest01387,89,False,True,false_positive
BenchmarkTest01388,89,True,True,true_positive
BenchmarkTest01389,89,False,True,false_positive
BenchmarkTest01390,89,True,True,true_positive
BenchmarkTest01391,89,True,True,true_positive
BenchmarkTest01392,89,False,True,false_positive
BenchmarkTest01393,89,False,True,false_positive
BenchmarkTest01394,89,True,True,true_positive
BenchmarkTest01395,89,True,True,true_positive
BenchmarkTest01396,89,True,True,true_positive
BenchmarkTest01397,643,False,True,false_positive
BenchmarkTest01398,327,True,True,true_positive
BenchmarkTest01399,327,False,False,true_negative
BenchmarkTest01400,327,False,False,true_negative
BenchmarkTest01401,327,False,False,true_negative
BenchmarkTest01402,90,False,True,false_positive
BenchmarkTest01403,22,True,True,true_positive
BenchmarkTest01404,22,False,True,false_positive
BenchmarkTest01405,22,True,True,true_positive
BenchmarkTest01406,22,False,True,false_positive
BenchmarkTest01407,22,False,True,false_positive
BenchmarkTest01408,22,True,True,true_positive
BenchmarkTest01409,22,False,False,true_negative
BenchmarkTest01410,328,False,False,true_negative
BenchmarkTest01411,328,True,True,true_positive
BenchmarkTest01412,328,False,False,true_negative
BenchmarkTest01413,328,False,False,true_negative
BenchmarkTest01414,328,True,False,false_negative
BenchmarkTest01415,328,True,False,false_negative
BenchmarkTest01416,328,True,False,false_negative
BenchmarkTest01417,79,True,True,true_positive
BenchmarkTest01418,79,True,True,true_positive
BenchmarkTest01419,79,False,True,false_positive
BenchmarkTest01420,79,False,True,false_positive
BenchmarkTest01421,79,False,True,false_positive
BenchmarkTest01422,79,False,True,false_positive
BenchmarkTest01423,79,True,True,true_positive
BenchmarkTest01424,79,True,True,true_positive
BenchmarkTest01425,79,False,True,false_positive
BenchmarkTest01426,79,True,True,true_positive
BenchmarkTest01427,79,True,True,true_positive
BenchmarkTest01428,79,True,True,true_positive
BenchmarkTest01429,79,True,True,true_positive
BenchmarkTest01430,78,True,True,true_positive
BenchmarkTest01431,330,True,True,true_positive
BenchmarkTest01432,330,True,True,true_positive
BenchmarkTest01433,330,True,True,true_positive
BenchmarkTest01434,330,True,True,true_positive
BenchmarkTest01435,330,True,True,true_positive
BenchmarkTest01436,614,False,False,true_negative
BenchmarkTest01437,79,True,True,true_positive
BenchmarkTest01438,79,True,True,true_positive
BenchmarkTest01439,79,False,True,false_positive
BenchmarkTest01440,78,False,True,false_positive
BenchmarkTest01441,78,True,True,true_positive
BenchmarkTest01442,78,True,True,true_positive
BenchmarkTest01443,78,False,True,false_positive
BenchmarkTest01444,78,False,True,false_positive
BenchmarkTest01445,78,False,True,false_positive
BenchmarkTest01446,78,True,True,true_positive
BenchmarkTest01447,330,False,False,true_negative
BenchmarkTest01448,330,False,False,true_negative
BenchmarkTest01449,330,False,False,true_negative
BenchmarkTest01450,330,False,False,true_negative
BenchmarkTest01451,330,False,False,true_negative
BenchmarkTest01452,330,False,False,true_negative
BenchmarkTest01453,330,False,False,true_negative
BenchmarkTest01454,501,False,True,false_positive
BenchmarkTest01455,501,True,True,true_positive
BenchmarkTest01456,501,True,True,true_positive
BenchmarkTest01457,501,True,True,true_positive
BenchmarkTest01458,501,True,True,true_positive
BenchmarkTest01459,89,False,True,false_positive
BenchmarkTest01460,89,True,True,true_positive
BenchmarkTest01461,89,False,True,false_positive
BenchmarkTest01462,89,True,True,true_positive
BenchmarkTest01463,89,True,True,true_positive
BenchmarkTest01464,89,True,True,true_positive
BenchmarkTest01465,89,True,True,true_positive
BenchmarkTest01466,89,True,True,true_positive
BenchmarkTest01467,89,False,True,false_positive
BenchmarkTest01468,89,False,True,false_positive
BenchmarkTest01469,89,False,True,false_positive
BenchmarkTest01470,89,True,True,true_positive
BenchmarkTest01471,89,True,True,true_positive
BenchmarkTest01472,89,False,True,false_positive
BenchmarkTest01473,89,True,True,true_positive
BenchmarkTest01474,89,True,True,true_positive
BenchmarkTest01475,89,True,True,true_positive
BenchmarkTest01476,89,True,True,true_positive
BenchmarkTest01477,89,True,True,true_positive
BenchmarkTest01478,643,True,True,true_positive
BenchmarkTest01479,643,False,True,false_positive
BenchmarkTest01480,327,True,True,true_positive
BenchmarkTest01481,327,False,False,true_negative
BenchmarkTest01482,327,False,False,true_negative
BenchmarkTest01483,327,True,True,true_positive
BenchmarkTest01484,327,True,True,true_positive
BenchmarkTest01485,327,False,False,true_negative
BenchmarkTest01486,327,True,True,true_positive
BenchmarkTest01487,327,False,False,true_negative
BenchmarkTest01488,327,False,False,true_negative
BenchmarkTest01489,327,True,True,true_positive
BenchmarkTest01490,90,True,True,true_positive
BenchmarkTest01491,90,False,True,false_positive
BenchmarkTest01492,90,False,True,false_positive
BenchmarkTest01493,22,False,True,false_positive
BenchmarkTest01494,22,True,True,true_positive
BenchmarkTest01495,22,True,True,true_positive
BenchmarkTest01496,22,True,True,true_positive
BenchmarkTest01497,22,True,True,true_positive
BenchmarkTest01498,22,True,True,true_positive
BenchmarkTest01499,22,False,True,false_positive
BenchmarkTest01500,22,True,False,false_negative
BenchmarkTest01501,90,True,True,true_positive
BenchmarkTest01502,330,True,True,true_positive
BenchmarkTest01503,328,True,True,true_positive
BenchmarkTest01504,328,True,True,true_positive
BenchmarkTest01505,79,True,False,false_negative
BenchmarkTest01506,79,True,False,false_negative
BenchmarkTest01507,79,True,False,false_negative
BenchmarkTest01508,79,False,False,true_negative
BenchmarkTest01509,79,True,False,false_negative
BenchmarkTest01510,79,True,False,false_negative
BenchmarkTest01511,79,True,False,false_negative
BenchmarkTest01512,79,True,False,false_negative
BenchmarkTest01513,79,False,False,true_negative
BenchmarkTest01514,79,False,False,true_negative
BenchmarkTest01515,79,False,False,true_negative
BenchmarkTest01516,78,False,True,false_positive
BenchmarkTest01517,78,True,True,true_positive
BenchmarkTest01518,330,True,True,true_positive
BenchmarkTest01519,330,True,True,true_positive
BenchmarkTest01520,330,True,True,true_positive
BenchmarkTest01521,614,True,True,true_positive
BenchmarkTest01522,614,False,False,true_negative
BenchmarkTest01523,614,False,False,true_negative
BenchmarkTest01524,614,False,False,true_negative
BenchmarkTest01525,79,True,False,false_negative
BenchmarkTest01526,78,False,True,false_positive
BenchmarkTest01527,78,False,True,false_positive
BenchmarkTest01528,78,False,True,false_positive
BenchmarkTest01529,78,False,True,false_positive
BenchmarkTest01530,78,False,True,false_positive
BenchmarkTest01531,78,True,True,true_positive
BenchmarkTest01532,78,False,True,false_positive
BenchmarkTest01533,78,True,True,true_positive
BenchmarkTest01534,330,False,False,true_negative
BenchmarkTest01535,330,False,False,true_negative
BenchmarkTest01536,330,False,False,true_negative
BenchmarkTest01537,330,False,False,true_negative
BenchmarkTest01538,330,False,False,true_negative
BenchmarkTest01539,330,False,False,true_negative
BenchmarkTest01540,330,False,False,true_negative
BenchmarkTest01541,330,False,False,true_negative
BenchmarkTest01542,330,False,False,true_negative
BenchmarkTest01543,330,False,False,true_negative
BenchmarkTest01544,330,False,False,true_negative
BenchmarkTest01545,330,False,False,true_negative
BenchmarkTest01546,501,True,False,false_negative
BenchmarkTest01547,501,True,False,false_negative
BenchmarkTest01548,501,True,False,false_negative
BenchmarkTest01549,501,True,False,false_negative
BenchmarkTest01550,501,True,False,false_negative
BenchmarkTest01551,501,True,False,false_negative
BenchmarkTest01552,89,True,False,false_negative
BenchmarkTest01553,89,False,False,true_negative
BenchmarkTest01554,89,True,False,false_negative
BenchmarkTest01555,89,False,False,true_negative
BenchmarkTest01556,89,False,False,true_negative
BenchmarkTest01557,89,True,True,true_positive
BenchmarkTest01558,89,True,True,true_positive
BenchmarkTest01559,89,True,True,true_positive
BenchmarkTest01560,89,True,True,true_positive
BenchmarkTest01561,643,True,False,false_negative
BenchmarkTest01562,643,False,False,true_negative
BenchmarkTest01563,327,False,False,true_negative
BenchmarkTest01564,327,False,False,true_negative
BenchmarkTest01565,327,True,True,true_positive
BenchmarkTest01566,327,True,True,true_positive
BenchmarkTest01567,327,False,False,true_negative
BenchmarkTest01568,90,True,True,true_positive
BenchmarkTest01569,90,False,True,false_positive
BenchmarkTest01570,22,False,True,false_positive
BenchmarkTest01571,22,True,True,true_positive
BenchmarkTest01572,22,True,True,true_positive
BenchmarkTest01573,22,False,True,false_positive
BenchmarkTest01574,22,False,True,false_positive
BenchmarkTest01575,330,True,True,true_positive
BenchmarkTest01576,328,False,False,true_negative
BenchmarkTest01577,328,True,True,true_positive
BenchmarkTest01578,328,False,False,true_negative
BenchmarkTest01579,328,True,False,false_negative
BenchmarkTest01580,328,True,False,false_negative
BenchmarkTest01581,328,False,False,true_negative
BenchmarkTest01582,328,False,False,true_negative
BenchmarkTest01583,79,True,True,true_positive
BenchmarkTest01584,79,True,True,true_positive
BenchmarkTest01585,79,False,True,false_positive
BenchmarkTest01586,79,False,True,false_positive
BenchmarkTest01587,79,True,True,true_positive
BenchmarkTest01588,79,False,True,false_positive
BenchmarkTest01589,79,True,True,true_positive
BenchmarkTest01590,79,True,True,true_positive
BenchmarkTest01591,79,False,True,false_positive
BenchmarkTest01592,79,True,True,true_positive
BenchmarkTest01593,79,False,True,false_positive
BenchmarkTest01594,79,True,True,true_positive
BenchmarkTest01595,79,False,True,false_positive
BenchmarkTest01596,79,True,True,true_positive
BenchmarkTest01597,79,True,True,true_positive
BenchmarkTest01598,79,True,True,true_positive
BenchmarkTest01599,79,False,True,false_positive
BenchmarkTest01600,78,False,True,false_positive
BenchmarkTest01601,78,True,True,true_positive
BenchmarkTest01602,330,True,True,true_positive
BenchmarkTest01603,330,True,True,true_positive
BenchmarkTest01604,614,False,False,true_negative
BenchmarkTest01605,614,False,False,true_negative
BenchmarkTest01606,78,False,True,false_positive
BenchmarkTest01607,78,False,True,false_positive
BenchmarkTest01608,78,False,True,false_positive
BenchmarkTest01609,78,True,True,true_positive
BenchmarkTest01610,78,True,True,true_positive
BenchmarkTest01611,330,False,False,true_negative
BenchmarkTest01612,330,False,False,true_negative
BenchmarkTest01613,330,False,False,true_negative
BenchmarkTest01614,330,False,False,true_negative
BenchmarkTest01615,501,True,True,true_positive
BenchmarkTest01616,501,True,True,true_positive
BenchmarkTest01617,501,True,True,true_positive
BenchmarkTest01618,501,True,True,true_positive
BenchmarkTest01619,501,True,True,true_positive
BenchmarkTest01620,89,True,True,true_positive
BenchmarkTest01621,89,True,True,true_positive
BenchmarkTest01622,89,False,True,false_positive
BenchmarkTest01623,89,True,True,true_positive
BenchmarkTest01624,89,True,True,true_positive
BenchmarkTest01625,89,True,True,true_positive
BenchmarkTest01626,89,True,True,true_positive
BenchmarkTest01627,89,True,True,true_positive
BenchmarkTest01628,89,False,True,false_positive
BenchmarkTest01629,89,False,True,false_positive
BenchmarkTest01630,89,True,True,true_positive
BenchmarkTest01631,89,True,True,true_positive
BenchmarkTest01632,643,False,True,false_positive
BenchmarkTest01633,643,False,True,false_positive
BenchmarkTest01634,327,True,True,true_positive
BenchmarkTest01635,327,False,False,true_negative
BenchmarkTest01636,327,False,False,true_negative
BenchmarkTest01637,327,True,True,true_positive
BenchmarkTest01638,327,True,True,true_positive
BenchmarkTest01639,327,True,True,true_positive
BenchmarkTest01640,327,False,False,true_negative
BenchmarkTest01641,327,True,True,true_positive
BenchmarkTest01642,22,True,True,true_positive
BenchmarkTest01643,22,True,True,true_positive
BenchmarkTest01644,22,False,True,false_positive
BenchmarkTest01645,22,True,True,true_positive
BenchmarkTest01646,22,False,True,false_positive
BenchmarkTest01647,22,True,True,true_positive
BenchmarkTest01648,330,True,True,true_positive
BenchmarkTest01649,328,True,True,true_positive
BenchmarkTest01650,328,True,True,true_positive
BenchmarkTest01651,328,True,True,true_positive
BenchmarkTest01652,328,False,False,true_negative
BenchmarkTest01653,328,True,True,true_positive
BenchmarkTest01654,328,True,False,false_negative
BenchmarkTest01655,328,False,False,true_negative
BenchmarkTest01656,328,False,False,true_negative
BenchmarkTest01657,79,True,True,true_positive
BenchmarkTest01658,79,True,True,true_positive
BenchmarkTest01659,79,False,True,false_positive
BenchmarkTest01660,79,True,True,true_positive
BenchmarkTest01661,79,False,True,false_positive
BenchmarkTest01662,79,True,True,true_positive
BenchmarkTest01663,79,False,True,false_positive
BenchmarkTest01664,79,False,True,false_positive
BenchmarkTest01665,79,True,True,true_positive
BenchmarkTest01666,79,True,True,true_positive
BenchmarkTest01667,79,True,True,true_positive
BenchmarkTest01668,79,False,True,false_positive
BenchmarkTest01669,79,False,True,false_positive
BenchmarkTest01670,79,True,True,true_positive
BenchmarkTest01671,79,False,True,false_positive
BenchmarkTest01672,78,False,True,false_positive
BenchmarkTest01673,78,True,True,true_positive
BenchmarkTest01674,78,True,True,true_positive
BenchmarkTest01675,330,True,True,true_positive
BenchmarkTest01676,330,True,True,true_positive
BenchmarkTest01677,330,True,True,true_positive
BenchmarkTest01678,330,True,True,true_positive
BenchmarkTest01679,330,True,True,true_positive
BenchmarkTest01680,330,True,True,true_positive
BenchmarkTest01681,330,True,True,true_positive
BenchmarkTest01682,614,True,True,true_positive
BenchmarkTest01683,614,True,True,true_positive
BenchmarkTest01684,614,False,False,true_negative
BenchmarkTest01685,78,True,True,true_positive
BenchmarkTest01686,78,False,True,false_positive
BenchmarkTest01687,78,False,True,false_positive
BenchmarkTest01688,78,False,True,false_positive
BenchmarkTest01689,78,True,True,true_positive
BenchmarkTest01690,78,True,True,true_positive
BenchmarkTest01691,78,True,True,true_positive
BenchmarkTest01692,78,False,True,false_positive
BenchmarkTest01693,78,False,True,false_positive
BenchmarkTest01694,330,False,False,true_negative
BenchmarkTest01695,330,False,False,true_negative
BenchmarkTest01696,330,False,False,true_negative
BenchmarkTest01697,330,False,False,true_negative
BenchmarkTest01698,330,False,False,true_negative
BenchmarkTest01699,330,False,False,true_negative
BenchmarkTest01700,330,False,False,true_negative
BenchmarkTest01701,330,False,False,true_negative
BenchmarkTest01702,330,False,False,true_negative
BenchmarkTest01703,330,False,False,true_negative
BenchmarkTest01704,330,False,False,true_negative
BenchmarkTest01705,330,False,False,true_negative
BenchmarkTest01706,330,False,False,true_negative
BenchmarkTest01707,330,False,False,true_negative
BenchmarkTest01708,501,True,True,true_positive
BenchmarkTest01709,501,True,True,true_positive
BenchmarkTest01710,501,True,True,true_positive
BenchmarkTest01711,501,True,True,true_positive
BenchmarkTest01712,89,True,True,true_positive
BenchmarkTest01713,89,False,True,false_positive
BenchmarkTest01714,89,False,True,false_positive
BenchmarkTest01715,89,True,True,true_positive
BenchmarkTest01716,89,True,True,true_positive
BenchmarkTest01717,89,False,True,false_positive
BenchmarkTest01718,89,True,True,true_positive
BenchmarkTest01719,89,False,True,false_positive
BenchmarkTest01720,89,True,True,true_positive
BenchmarkTest01721,89,True,True,true_positive
BenchmarkTest01722,89,False,True,false_positive
BenchmarkTest01723,89,True,True,true_positive
BenchmarkTest01724,89,True,True,true_positive
BenchmarkTest01725,89,True,True,true_positive
BenchmarkTest01726,89,True,True,true_positive
BenchmarkTest01727,89,True,True,true_positive
BenchmarkTest01728,89,True,True,true_positive
BenchmarkTest01729,89,False,True,false_positive
BenchmarkTest01730,89,True,True,true_positive
BenchmarkTest01731,89,True,True,true_positive
BenchmarkTest01732,89,False,True,false_positive
BenchmarkTest01733,89,True,True,true_positive
BenchmarkTest01734,643,True,True,true_positive
BenchmarkTest01735,643,False,True,false_positive
BenchmarkTest01736,643,True,True,true_positive
BenchmarkTest01737,327,False,False,true_negative
BenchmarkTest01738,327,False,False,true_negative
BenchmarkTest01739,327,False,False,true_negative
BenchmarkTest01740,327,True,True,true_positive
BenchmarkTest01741,327,True,True,true_positive
BenchmarkTest01742,327,True,True,true_positive
BenchmarkTest01743,90,False,True,false_positive
BenchmarkTest01744,22,False,True,false_positive
BenchmarkTest01745,22,False,True,false_positive
BenchmarkTest01746,22,False,True,false_positive
BenchmarkTest01747,22,False,True,false_positive
BenchmarkTest01748,22,False,True,false_positive
BenchmarkTest01749,22,False,True,false_positive
BenchmarkTest01750,22,False,True,false_positive
BenchmarkTest01751,22,False,True,false_positive
BenchmarkTest01752,22,False,True,false_positive
BenchmarkTest01753,90,False,True,false_positive
BenchmarkTest01754,90,False,True,false_positive
BenchmarkTest01755,90,False,True,false_positive
BenchmarkTest01756,90,False,True,false_positive
BenchmarkTest01757,328,True,True,true_positive
BenchmarkTest01758,328,False,False,true_negative
BenchmarkTest01759,328,False,False,true_negative
BenchmarkTest01760,328,False,False,true_negative
BenchmarkTest01761,328,True,True,true_positive
BenchmarkTest01762,328,False,False,true_negative
BenchmarkTest01763,328,False,False,true_negative
BenchmarkTest01764,328,False,False,true_negative
BenchmarkTest01765,328,True,False,false_negative
BenchmarkTest01766,328,True,False,false_negative
BenchmarkTest01767,79,False,False,true_negative
BenchmarkTest01768,79,False,False,true_negative
BenchmarkTest01769,79,False,False,true_negative
BenchmarkTest01770,79,False,False,true_negative
BenchmarkTest01771,79,False,False,true_negative
BenchmarkTest01772,79,False,False,true_negative
BenchmarkTest01773,79,False,False,true_negative
BenchmarkTest01774,79,False,False,true_negative
BenchmarkTest01775,79,False,False,true_negative
BenchmarkTest01776,79,False,False,true_negative
BenchmarkTest01777,79,False,False,true_negative
BenchmarkTest01778,78,False,True,false_positive
BenchmarkTest01779,78,False,True,false_positive
BenchmarkTest01780,78,False,True,false_positive
BenchmarkTest01781,330,True,True,true_positive
BenchmarkTest01782,330,True,True,true_positive
BenchmarkTest01783,330,True,True,true_positive
BenchmarkTest01784,330,True,True,true_positive
BenchmarkTest01785,330,True,True,true_positive
BenchmarkTest01786,330,True,True,true_positive
BenchmarkTest01787,330,True,True,true_positive
BenchmarkTest01788,330,True,True,true_positive
BenchmarkTest01789,614,True,True,true_positive
BenchmarkTest01790,79,False,False,true_negative
BenchmarkTest01791,78,False,True,false_positive
BenchmarkTest01792,78,False,True,false_positive
BenchmarkTest01793,78,False,True,false_positive
BenchmarkTest01794,78,False,True,false_positive
BenchmarkTest01795,78,False,True,false_positive
BenchmarkTest01796,78,False,True,false_positive
BenchmarkTest01797,330,False,False,true_negative
BenchmarkTest01798,330,False,False,true_negative
BenchmarkTest01799,330,False,False,true_negative
BenchmarkTest01800,330,False,False,true_negative
BenchmarkTest01801,330,False,False,true_negative
BenchmarkTest01802,501,False,False,true_negative
BenchmarkTest01803,89,False,False,true_negative
BenchmarkTest01804,89,False,False,true_negative
BenchmarkTest01805,89,False,False,true_negative
BenchmarkTest01806,89,False,False,true_negative
BenchmarkTest01807,89,False,False,true_negative
BenchmarkTest01808,89,False,False,true_negative
BenchmarkTest01809,89,False,False,true_negative
BenchmarkTest01810,89,False,False,true_negative
BenchmarkTest01811,89,False,False,true_negative
BenchmarkTest01812,89,False,False,true_negative
BenchmarkTest01813,89,False,False,true_negative
BenchmarkTest01814,89,False,False,true_negative
BenchmarkTest01815,89,False,True,false_positive
BenchmarkTest01816,89,False,True,false_positive
BenchmarkTest01817,89,False,True,false_positive
BenchmarkTest01818,89,False,True,false_positive
BenchmarkTest01819,89,False,True,false_positive
BenchmarkTest01820,89,False,True,false_positive
BenchmarkTest01821,643,False,False,true_negative
BenchmarkTest01822,327,True,True,true_positive
BenchmarkTest01823,327,True,True,true_positive
BenchmarkTest01824,327,False,False,true_negative
BenchmarkTest01825,327,False,False,true_negative
BenchmarkTest01826,327,False,False,true_negative
BenchmarkTest01827,327,False,False,true_negative
BenchmarkTest01828,327,False,False,true_negative
BenchmarkTest01829,327,True,True,true_positive
BenchmarkTest01830,327,True,True,true_positive
BenchmarkTest01831,90,True,True,true_positive
BenchmarkTest01832,90,True,True,true_positive
BenchmarkTest01833,22,True,True,true_positive
BenchmarkTest01834,22,False,True,false_positive
BenchmarkTest01835,22,True,True,true_positive
BenchmarkTest01836,22,True,True,true_positive
BenchmarkTest01837,22,False,True,false_positive
BenchmarkTest01838,22,False,True,false_positive
BenchmarkTest01839,22,True,True,true_positive
BenchmarkTest01840,22,True,True,true_positive
BenchmarkTest01841,22,False,True,false_positive
BenchmarkTest01842,330,True,True,true_positive
BenchmarkTest01843,330,True,True,true_positive
BenchmarkTest01844,328,True,True,true_positive
BenchmarkTest01845,328,True,True,true_positive
BenchmarkTest01846,328,True,True,true_positive
BenchmarkTest01847,328,False,False,true_negative
BenchmarkTest01848,328,False,False,true_negative
BenchmarkTest01849,328,False,False,true_negative
BenchmarkTest01850,78,True,True,true_positive
BenchmarkTest01851,78,True,True,true_positive
BenchmarkTest01852,78,True,True,true_positive
BenchmarkTest01853,330,True,True,true_positive
BenchmarkTest01854,330,True,True,true_positive
BenchmarkTest01855,330,True,True,true_positive
BenchmarkTest01856,330,True,True,true_positive
BenchmarkTest01857,330,True,True,true_positive
BenchmarkTest01858,330,True,True,true_positive
BenchmarkTest01859,330,True,True,true_positive
BenchmarkTest01860,330,True,True,true_positive
BenchmarkTest01861,614,True,True,true_positive
BenchmarkTest01862,614,False,False,true_negative
BenchmarkTest01863,614,False,False,true_negative
BenchmarkTest01864,78,True,True,true_positive
BenchmarkTest01865,78,False,True,false_positive
BenchmarkTest01866,330,False,False,true_negative
BenchmarkTest01867,330,False,False,true_negative
BenchmarkTest01868,330,False,False,true_negative
BenchmarkTest01869,330,False,False,true_negative
BenchmarkTest01870,330,False,False,true_negative
BenchmarkTest01871,330,False,False,true_negative
BenchmarkTest01872,501,True,True,true_positive
BenchmarkTest01873,501,False,True,false_positive
BenchmarkTest01874,501,True,True,true_positive
BenchmarkTest01875,501,True,True,true_positive
BenchmarkTest01876,501,True,True,true_positive
BenchmarkTest01877,89,False,True,false_positive
BenchmarkTest01878,89,False,True,false_positive
BenchmarkTest01879,89,False,True,false_positive
BenchmarkTest01880,89,False,True,false_positive
BenchmarkTest01881,89,True,True,true_positive
BenchmarkTest01882,89,True,True,true_positive
BenchmarkTest01883,89,True,True,true_positive
BenchmarkTest01884,89,False,True,false_positive
BenchmarkTest01885,89,False,True,false_positive
BenchmarkTest01886,89,False,True,false_positive
BenchmarkTest01887,89,True,True,true_positive
BenchmarkTest01888,89,True,True,true_positive
BenchmarkTest01889,89,True,True,true_positive
BenchmarkTest01890,89,True,True,true_positive
BenchmarkTest01891,89,True,True,true_positive
BenchmarkTest01892,643,True,True,true_positive
BenchmarkTest01893,643,False,True,false_positive
BenchmarkTest01894,643,True,True,true_positive
BenchmarkTest01895,327,True,True,true_positive
BenchmarkTest01896,327,False,False,true_negative
BenchmarkTest01897,327,True,True,true_positive
BenchmarkTest01898,327,True,True,true_positive
BenchmarkTest01899,327,False,False,true_negative
BenchmarkTest01900,327,True,True,true_positive
BenchmarkTest01901,327,False,False,true_negative
